time,x,y,bs,pv,npv,ue,spatial_ref
2015-01-05 01:12:04.653018,144165.0,-1829595.0,,,,,3577
2015-01-05 01:12:04.653018,144165.0,-1829625.0,,,,,3577
2015-01-13 01:10:36.211336,144165.0,-1829595.0,,,,,3577
2015-01-13 01:10:36.211336,144165.0,-1829625.0,,,,,3577
2015-01-14 01:05:53.303787,144165.0,-1829595.0,,,,,3577
2015-01-14 01:05:53.303787,144165.0,-1829625.0,,,,,3577
2015-01-21 01:12:00.329900,144165.0,-1829595.0,,,,,3577
2015-01-21 01:12:00.329900,144165.0,-1829625.0,,,,,3577
2015-01-22 01:04:24.803632,144165.0,-1829595.0,,,,,3577
2015-01-22 01:04:24.803632,144165.0,-1829625.0,,,,,3577
2015-01-29 01:10:40.883629,144165.0,-1829595.0,12.0,47.0,39.0,12.0,3577
2015-01-29 01:10:40.883629,144165.0,-1829625.0,16.0,46.0,37.0,12.0,3577
2015-01-30 01:05:48.391687,144165.0,-1829595.0,16.0,48.0,34.0,11.0,3577
2015-01-30 01:05:48.391687,144165.0,-1829625.0,16.0,46.0,36.0,11.0,3577
2015-02-06 01:11:57.023703,144165.0,-1829595.0,18.0,51.0,28.0,11.0,3577
2015-02-06 01:11:57.023703,144165.0,-1829625.0,18.0,47.0,33.0,11.0,3577
2015-02-07 01:04:32.913901,144165.0,-1829595.0,13.0,51.0,35.0,11.0,3577
2015-02-07 01:04:32.913901,144165.0,-1829625.0,14.0,48.0,38.0,11.0,3577
2015-02-14 01:10:41.867657,144165.0,-1829595.0,,,,,3577
2015-02-14 01:10:41.867657,144165.0,-1829625.0,,,,,3577
2015-02-15 01:05:39.369727,144165.0,-1829595.0,17.0,57.0,24.0,11.0,3577
2015-02-15 01:05:39.369727,144165.0,-1829625.0,16.0,53.0,28.0,11.0,3577
2015-02-22 01:11:50.540920,144165.0,-1829595.0,,,,,3577
2015-02-22 01:11:50.540920,144165.0,-1829625.0,,,,,3577
2015-02-23 01:04:39.451954,144165.0,-1829595.0,8.0,63.0,28.0,12.0,3577
2015-02-23 01:04:39.451954,144165.0,-1829625.0,9.0,59.0,30.0,12.0,3577
2015-03-02 01:10:54.059830,144165.0,-1829595.0,,,,,3577
2015-03-02 01:10:54.059830,144165.0,-1829625.0,,,,,3577
2015-03-10 01:11:41.107517,144165.0,-1829595.0,12.0,54.0,32.0,12.0,3577
2015-03-10 01:11:41.107517,144165.0,-1829625.0,14.0,53.0,31.0,12.0,3577
2015-03-11 01:04:44.514909,144165.0,-1829595.0,,,,,3577
2015-03-11 01:04:44.514909,144165.0,-1829625.0,,,,,3577
2015-03-19 01:05:25.981417,144165.0,-1829595.0,12.0,41.0,46.0,10.0,3577
2015-03-19 01:05:25.981417,144165.0,-1829625.0,12.0,41.0,45.0,10.0,3577
2015-03-26 01:11:32.654997,144165.0,-1829595.0,,,,,3577
2015-03-26 01:11:32.654997,144165.0,-1829625.0,,,,,3577
2015-03-27 01:04:54.353692,144165.0,-1829595.0,,,,,3577
2015-03-27 01:04:54.353692,144165.0,-1829625.0,,,,,3577
