system:index,B3,B4,NDVI,.geo
1_LT05_102077_19870907_0,,,,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19870923_0,0.17645622848879444,0.24536081473220664,0.1635470244304128,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19871009_0,0.19088213543723936,0.2635997429234164,0.16021182775821288,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19871025_0,0.1973103736414644,0.27113478636265304,0.15767227761579825,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19871110_0,0.19302721079236532,0.26386017533841155,0.15522611849489015,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19871126_0,0.19698024328825478,0.26394463797180523,0.14546388507815278,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19871228_0,0.10045936891709216,0.12418433057605865,0.10568032202933893,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880113_0,0.2019454497926243,0.2804346694952139,0.16297559731494085,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880129_0,0.19467055369814867,0.26452990118616554,0.15237881501175513,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880214_0,0.19784272376211579,0.2724532348688469,0.15883446377787366,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880301_0,0.19722905363319548,0.2703147595425133,0.15656253174788515,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880317_0,0.2031653265168781,0.28102411285350926,0.16101353606163948,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880418_0,0.18611422857210405,0.27560103940037034,0.19433614040570374,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880504_0,0.17414128521827496,0.275139244928136,0.22538877570402618,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880605_0,0.12705053231860727,0.28095729368592914,0.3781762105370271,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880723_0,0.13659198139263712,0.26220125625353297,0.31522720925984854,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880808_0,0.1652434150898375,0.32581403926184616,0.32741351687677794,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880824_0,0.1496804677370428,0.25087789080245765,0.2529369344067636,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880909_0,0.16282775871197133,0.2450988445831858,0.20189568505940372,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19880925_0,0.17654586153263552,0.2591455914589384,0.18976581411187585,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19881011_0,0.180531892699607,0.2592525855620786,0.17923938805955691,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19881027_0,0.1854171357080053,0.27039578031582706,0.18662897724523161,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19881112_0,0.19081607621843422,0.27224510288681436,0.17594069424078698,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19881128_0,,,,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19881214_0,0.17530767223185673,0.25273861034351863,0.1810307279321617,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19881230_0,0.16515791714400357,0.2606303815126336,0.22440505242219091,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890115_0,0.1522567904898045,0.2778309112342249,0.29248947017193055,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890131_0,0.17240300557820623,0.2721199948579606,0.22438202261825674,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890304_0,0.17810962850843612,0.26088318828841994,0.18864148727260627,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890421_0,0.12464014836415634,0.2530562087261506,0.3405406060280458,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890507_0,0.12075675459878303,0.25153054726821605,0.3516843058778902,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890523_0,0.125834832735075,0.23011270118436605,0.2933963654573614,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890608_0,,,,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890624_0,0.11140420784552892,0.1447500834862391,0.1300114665301957,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890710_0,,,,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890726_0,,,,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890811_0,0.1528037330145158,0.23136663046585124,0.20488437700737222,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890827_0,0.15887641526505358,0.23015820796745431,0.1837522029935005,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890912_0,0.16656967046968651,0.2391427007163988,0.17902304352507625,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19890928_0,0.16996453944796058,0.23489772190222022,0.16064440707826796,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19891115_0,0.18785771572439455,0.2520531976887355,0.14600318781591573,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900102_0,0.18716092096413808,0.2558376689229645,0.15511595901713682,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900203_0,0.17990168112226004,0.2542768776092954,0.1713872161229756,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900408_0,0.17611198879378828,0.2424906551514097,0.15866176576727703,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900424_0,0.16444212452616563,0.23505936686277307,0.17708668561637922,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900510_0,0.16592261831341734,0.2412907495713426,0.18517842183791544,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900526_0,0.16157440039992876,0.2367220549908513,0.1889580091037963,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900611_0,,,,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
1_LT05_102077_19900627_0,0.1589246649795192,0.24745461331139187,0.2180978424703867,"{""type"":""Polygon"",""coordinates"":[[[133.4343093691545,-24.009423184536065],[133.43528145318413,-24.009418725435005],[133.43528145318413,-24.008513527921167],[133.43429599185134,-24.008509068820107],[133.4343093691545,-24.009423184536065]]]}"
