system:index,B3,B4,NDVI,.geo
1_LT05_091083_19870909_0,0.03906158422629248,0.06745290884327416,0.2645616430177396,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19870925_0,0.06275489543472043,0.18207611784752434,0.48691809515143636,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19871112_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19871128_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19871214_0,0.07356808889129934,0.1979355531583386,0.45767103813299465,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19871230_0,0.06688478850495576,0.18800637690716138,0.47502034435443796,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880115_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880131_0,0.06967397437185248,0.2105544150650271,0.5026163616286101,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880216_0,0.06822672801914656,0.21364663262345476,0.5154867914673816,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880303_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880319_0,0.06675140671549783,0.20503729123335612,0.5082752030600123,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880420_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880506_0,0.05749658940469208,0.09885460232532692,0.2643302213063896,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880607_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880623_0,0.05008461342324363,0.17410207155883875,0.5530033529741734,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880709_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880725_0,0.077884447185677,0.14537722539879389,0.30320513879512856,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880826_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880911_0,0.06536759980051236,0.20323768157242825,0.51307288450572,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19880927_0,0.08009399465103259,0.21196491339473184,0.45278369551908193,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19881013_0,,,,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19881029_0,0.06446780257050012,0.2043254833012913,0.5199344258200095,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19881130_0,0.08636717367976181,0.2130492524092432,0.4229189668821735,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
1_LT05_091083_19881216_0,0.06391573855525826,0.17304013587317216,0.4585269828675531,"{""type"":""Polygon"",""coordinates"":[[[148.34769257858528,-32.74985430973009],[148.34875384463598,-32.74981417782061],[148.34874046733282,-32.74892681671099],[148.34766582397896,-32.74892235760992],[148.34769257858528,-32.74985430973009]]]}"
