time,x,y,bs,pv,npv,ue,spatial_ref
1987-09-14 00:33:52.106431,319425.0,7534845.0,38.0,13.0,48.0,9.0,28353
1987-09-14 00:33:52.106431,319425.0,7534835.0,38.0,13.0,48.0,9.0,28353
1987-09-14 00:33:52.106431,319435.0,7534845.0,38.0,13.0,48.0,9.0,28353
1987-09-14 00:33:52.106431,319435.0,7534835.0,38.0,13.0,48.0,9.0,28353
1987-09-30 00:34:13.576724,319425.0,7534845.0,,,,,28353
1987-09-30 00:34:13.576724,319425.0,7534835.0,,,,,28353
1987-09-30 00:34:13.576724,319435.0,7534845.0,,,,,28353
1987-09-30 00:34:13.576724,319435.0,7534835.0,,,,,28353
1987-10-16 00:34:31.519536,319425.0,7534845.0,46.0,8.0,44.0,10.0,28353
1987-10-16 00:34:31.519536,319425.0,7534835.0,46.0,8.0,44.0,10.0,28353
1987-10-16 00:34:31.519536,319435.0,7534845.0,46.0,8.0,44.0,10.0,28353
1987-10-16 00:34:31.519536,319435.0,7534835.0,46.0,8.0,44.0,10.0,28353
1987-11-17 00:35:09.470671,319425.0,7534845.0,37.0,16.0,46.0,10.0,28353
1987-11-17 00:35:09.470671,319425.0,7534835.0,37.0,16.0,46.0,10.0,28353
1987-11-17 00:35:09.470671,319435.0,7534845.0,37.0,16.0,46.0,10.0,28353
1987-11-17 00:35:09.470671,319435.0,7534835.0,37.0,16.0,46.0,10.0,28353
1987-12-03 00:35:24.674488,319425.0,7534845.0,44.0,12.0,43.0,10.0,28353
1987-12-03 00:35:24.674488,319425.0,7534835.0,44.0,12.0,43.0,10.0,28353
1987-12-03 00:35:24.674488,319435.0,7534845.0,44.0,12.0,43.0,10.0,28353
1987-12-03 00:35:24.674488,319435.0,7534835.0,44.0,12.0,43.0,10.0,28353
1987-12-19 00:35:38.633016,319425.0,7534845.0,87.0,0.0,11.0,41.0,28353
1987-12-19 00:35:38.633016,319425.0,7534835.0,87.0,0.0,11.0,41.0,28353
1987-12-19 00:35:38.633016,319435.0,7534845.0,87.0,0.0,11.0,41.0,28353
1987-12-19 00:35:38.633016,319435.0,7534835.0,87.0,0.0,11.0,41.0,28353
1988-01-04 00:35:54.401781,319425.0,7534845.0,47.0,17.0,35.0,9.0,28353
1988-01-04 00:35:54.401781,319425.0,7534835.0,47.0,17.0,35.0,9.0,28353
1988-01-04 00:35:54.401781,319435.0,7534845.0,47.0,17.0,35.0,9.0,28353
1988-01-04 00:35:54.401781,319435.0,7534835.0,47.0,17.0,35.0,9.0,28353
1988-01-20 00:36:11.745916,319425.0,7534845.0,49.0,14.0,36.0,9.0,28353
1988-01-20 00:36:11.745916,319425.0,7534835.0,49.0,14.0,36.0,9.0,28353
1988-01-20 00:36:11.745916,319435.0,7534845.0,49.0,14.0,36.0,9.0,28353
1988-01-20 00:36:11.745916,319435.0,7534835.0,49.0,14.0,36.0,9.0,28353
1988-02-05 00:36:30.215673,319425.0,7534845.0,,,,,28353
1988-02-05 00:36:30.215673,319425.0,7534835.0,,,,,28353
1988-02-05 00:36:30.215673,319435.0,7534845.0,,,,,28353
1988-02-05 00:36:30.215673,319435.0,7534835.0,,,,,28353
1988-02-21 00:36:44.511269,319425.0,7534845.0,56.0,9.0,34.0,9.0,28353
1988-02-21 00:36:44.511269,319425.0,7534835.0,56.0,9.0,34.0,9.0,28353
1988-02-21 00:36:44.511269,319435.0,7534845.0,56.0,9.0,34.0,9.0,28353
1988-02-21 00:36:44.511269,319435.0,7534835.0,56.0,9.0,34.0,9.0,28353
1988-03-08 00:36:54.257577,319425.0,7534845.0,45.0,16.0,38.0,9.0,28353
1988-03-08 00:36:54.257577,319425.0,7534835.0,45.0,16.0,38.0,9.0,28353
1988-03-08 00:36:54.257577,319435.0,7534845.0,45.0,16.0,38.0,9.0,28353
1988-03-08 00:36:54.257577,319435.0,7534835.0,45.0,16.0,38.0,9.0,28353
1988-03-24 00:37:02.576593,319425.0,7534845.0,,,,,28353
1988-03-24 00:37:02.576593,319425.0,7534835.0,,,,,28353
1988-03-24 00:37:02.576593,319435.0,7534845.0,,,,,28353
1988-03-24 00:37:02.576593,319435.0,7534835.0,,,,,28353
1988-04-09 00:37:08.121530,319425.0,7534845.0,36.0,12.0,51.0,10.0,28353
1988-04-09 00:37:08.121530,319425.0,7534835.0,36.0,12.0,51.0,10.0,28353
1988-04-09 00:37:08.121530,319435.0,7534845.0,36.0,12.0,51.0,10.0,28353
1988-04-09 00:37:08.121530,319435.0,7534835.0,36.0,12.0,51.0,10.0,28353
1988-05-27 00:37:30.196430,319425.0,7534845.0,,,,,28353
1988-05-27 00:37:30.196430,319425.0,7534835.0,,,,,28353
1988-05-27 00:37:30.196430,319435.0,7534845.0,,,,,28353
1988-05-27 00:37:30.196430,319435.0,7534835.0,,,,,28353
1988-06-28 00:37:41.343270,319425.0,7534845.0,55.0,7.0,36.0,9.0,28353
1988-06-28 00:37:41.343270,319425.0,7534835.0,55.0,7.0,36.0,9.0,28353
1988-06-28 00:37:41.343270,319435.0,7534845.0,55.0,7.0,36.0,9.0,28353
1988-06-28 00:37:41.343270,319435.0,7534835.0,55.0,7.0,36.0,9.0,28353
1988-07-14 00:37:44.510633,319425.0,7534845.0,42.0,9.0,47.0,10.0,28353
1988-07-14 00:37:44.510633,319425.0,7534835.0,42.0,9.0,47.0,10.0,28353
1988-07-14 00:37:44.510633,319435.0,7534845.0,42.0,9.0,47.0,10.0,28353
1988-07-14 00:37:44.510633,319435.0,7534835.0,42.0,9.0,47.0,10.0,28353
1988-07-30 00:37:46.650432,319425.0,7534845.0,48.0,12.0,39.0,10.0,28353
1988-07-30 00:37:46.650432,319425.0,7534835.0,48.0,12.0,39.0,10.0,28353
1988-07-30 00:37:46.650432,319435.0,7534845.0,48.0,12.0,39.0,10.0,28353
1988-07-30 00:37:46.650432,319435.0,7534835.0,48.0,12.0,39.0,10.0,28353
1988-08-15 00:37:45.989356,319425.0,7534845.0,46.0,13.0,40.0,10.0,28353
1988-08-15 00:37:45.989356,319425.0,7534835.0,46.0,13.0,40.0,10.0,28353
1988-08-15 00:37:45.989356,319435.0,7534845.0,46.0,13.0,40.0,10.0,28353
1988-08-15 00:37:45.989356,319435.0,7534835.0,46.0,13.0,40.0,10.0,28353
1988-08-31 00:37:50.519322,319425.0,7534845.0,56.0,11.0,31.0,9.0,28353
1988-08-31 00:37:50.519322,319425.0,7534835.0,56.0,11.0,31.0,9.0,28353
1988-08-31 00:37:50.519322,319435.0,7534845.0,56.0,11.0,31.0,9.0,28353
1988-08-31 00:37:50.519322,319435.0,7534835.0,56.0,11.0,31.0,9.0,28353
1988-10-02 00:37:41.436778,319425.0,7534845.0,45.0,8.0,45.0,10.0,28353
1988-10-02 00:37:41.436778,319425.0,7534835.0,45.0,8.0,45.0,10.0,28353
1988-10-02 00:37:41.436778,319435.0,7534845.0,45.0,8.0,45.0,10.0,28353
1988-10-02 00:37:41.436778,319435.0,7534835.0,45.0,8.0,45.0,10.0,28353
1988-10-18 00:37:36.203542,319425.0,7534845.0,53.0,11.0,35.0,9.0,28353
1988-10-18 00:37:36.203542,319425.0,7534835.0,53.0,11.0,35.0,9.0,28353
1988-10-18 00:37:36.203542,319435.0,7534845.0,53.0,11.0,35.0,9.0,28353
1988-10-18 00:37:36.203542,319435.0,7534835.0,53.0,11.0,35.0,9.0,28353
1988-11-03 00:37:39.422756,319425.0,7534845.0,44.0,9.0,46.0,10.0,28353
1988-11-03 00:37:39.422756,319425.0,7534835.0,44.0,9.0,46.0,10.0,28353
1988-11-03 00:37:39.422756,319435.0,7534845.0,44.0,9.0,46.0,10.0,28353
1988-11-03 00:37:39.422756,319435.0,7534835.0,44.0,9.0,46.0,10.0,28353
1988-12-05 00:37:33.672717,319425.0,7534845.0,,,,,28353
1988-12-05 00:37:33.672717,319425.0,7534835.0,,,,,28353
1988-12-05 00:37:33.672717,319435.0,7534845.0,,,,,28353
1988-12-05 00:37:33.672717,319435.0,7534835.0,,,,,28353
1988-12-21 00:37:21.877745,319425.0,7534845.0,44.0,15.0,39.0,9.0,28353
1988-12-21 00:37:21.877745,319425.0,7534835.0,44.0,15.0,39.0,9.0,28353
1988-12-21 00:37:21.877745,319435.0,7534845.0,44.0,15.0,39.0,9.0,28353
1988-12-21 00:37:21.877745,319435.0,7534835.0,44.0,15.0,39.0,9.0,28353
1989-01-06 00:37:21.444668,319425.0,7534845.0,41.0,18.0,40.0,10.0,28353
1989-01-06 00:37:21.444668,319425.0,7534835.0,41.0,18.0,40.0,10.0,28353
1989-01-06 00:37:21.444668,319435.0,7534845.0,41.0,18.0,40.0,10.0,28353
